review_id,order_id,product_id,rating,review_text,review_date
2937,8969,80,4,Satisfied with purchase,2023-11-28
2938,9737,147,3,Not bad,2023-10-31
2939,1075,149,4,Satisfied with purchase,2022-05-19
2940,9628,45,4,Satisfied with purchase,2022-09-16
2941,10414,9,2,Not great,2023-03-29
2942,14581,133,5,Excellent product!,2023-05-08
2943,12300,12,4,Works well,2023-04-10
2944,8172,132,5,Love it!,2021-12-11
2945,9808,72,3,Average product,2023-02-14
2946,956,35,2,Not great,2023-09-10
2947,2438,35,1,Terrible,2023-06-21
2948,377,86,4,Good quality,2021-07-23
2949,12990,3,5,Excellent product!,2023-03-17
2950,1313,195,4,Works well,2022-07-29
2951,12586,126,5,Excellent product!,2022-05-01
2952,6831,37,4,Satisfied with purchase,2021-03-29
2953,5116,83,2,,2023-02-21
2954,9322,88,5,Best purchase ever!,2021-01-31
2955,6902,50,4,,2022-01-23
2956,1228,156,4,Nice product,2023-02-19
2957,2952,36,2,Could be better,2022-01-19
2958,1659,184,3,It's okay,2022-04-23
2959,13066,58,4,Works well,2023-09-19
2960,125,14,5,Highly recommend!,2023-10-20
2961,2627,188,4,Works well,2023-04-27
2962,12716,113,4,Good quality,2022-08-31
2963,14087,92,5,Love it!,2021-05-06
2964,10357,21,4,Works well,2021-08-06
2965,10366,132,3,It's okay,2022-07-24
2966,14538,138,3,Not bad,2022-09-19
2967,6676,11,3,Decent,2022-07-02
2968,13836,144,5,Best purchase ever!,2021-04-12
2969,6661,76,5,Highly recommend!,2023-05-04
2970,8308,95,4,Nice product,2022-10-02
2971,6048,152,3,Decent,2023-11-13
2972,5558,133,3,Decent,2021-08-31
2973,520,90,4,Works well,2021-02-07
2974,11358,114,2,Could be better,2022-10-06
2975,4258,43,4,Good quality,2021-07-15
2976,13966,3,4,,2022-03-30
2977,5297,91,4,Nice product,2021-04-26
2978,10090,165,5,,2022-07-07
2979,4075,58,2,Could be better,2023-06-18
2980,7602,183,4,Good quality,2023-03-09
2981,6781,96,5,Highly recommend!,2023-08-20
2982,10044,92,3,It's okay,2022-12-14
2983,13710,62,4,Good quality,2022-05-11
2984,9837,69,4,Works well,2022-05-03
2985,7579,170,5,Love it!,2022-12-08
2986,3290,24,5,Best purchase ever!,2022-04-03
2987,4443,121,5,Excellent product!,2023-11-04
2988,2584,172,4,Satisfied with purchase,2023-05-05
2989,14691,174,3,Decent,2021-08-14
2990,9052,145,2,Could be better,2021-11-14
2991,8580,155,5,Love it!,2022-11-04
2992,3441,198,4,Works well,2021-12-25
2993,7063,62,3,Not bad,2022-02-21
2994,1165,170,4,Nice product,2021-02-09
2995,7551,85,5,Highly recommend!,2021-08-17
2996,1642,97,5,Love it!,2023-08-02
2997,10058,63,1,,2021-12-02
2998,7740,20,2,Not great,2021-01-26
2999,3466,200,4,,2021-07-23
3000,3133,101,2,Not great,2021-05-16
3001,4604,162,2,Not great,2021-11-07
3002,14323,20,3,It's okay,2022-01-18
3003,4858,129,3,Average product,2021-09-01
3004,360,167,5,Excellent product!,2023-05-23
3005,5227,186,5,Love it!,2023-08-21
3006,9546,19,3,Not bad,2023-03-22
3007,8617,114,4,Good quality,2023-08-14
3008,12301,196,4,Satisfied with purchase,2021-08-28
3009,1442,51,5,Best purchase ever!,2021-04-26
3010,4776,156,2,Disappointed,2021-08-31
3011,13142,112,4,Works well,2021-11-03
3012,4206,127,5,Excellent product!,2021-08-17
3013,11169,124,4,Nice product,2023-07-07
3014,10173,145,5,Best purchase ever!,2023-11-13
3015,10609,181,3,Average product,2023-08-08
3016,11156,138,3,Average product,2023-01-17
3017,14349,24,5,Love it!,2022-09-29
3018,11950,106,4,Satisfied with purchase,2022-12-20
3019,11509,172,5,Highly recommend!,2022-01-08
3020,6268,62,3,It's okay,2022-03-04
3021,933,184,3,It's okay,2023-11-26
3022,14063,25,3,Average product,2022-10-28
3023,1891,191,5,Love it!,2023-10-29
3024,11133,29,3,Average product,2021-04-20
3025,5943,78,4,Satisfied with purchase,2022-03-22
3026,3749,42,3,Decent,2023-12-18
3027,12524,25,4,Good quality,2023-04-23
3028,9426,129,4,Good quality,2021-11-08
3029,12718,170,3,Average product,2021-08-02
3030,14861,88,4,Works well,2022-06-11
3031,6453,153,4,Satisfied with purchase,2021-04-12
3032,10776,133,5,Excellent product!,2022-06-11
3033,14756,3,5,Highly recommend!,2022-03-25
3034,5751,26,3,Decent,2023-09-26
3035,10893,165,4,Good quality,2021-12-26
3036,4561,169,4,Satisfied with purchase,2022-05-23
3037,5147,180,4,Works well,2022-12-31
3038,11742,90,5,Love it!,2022-02-02
3039,12595,132,3,It's okay,2021-09-21
3040,2598,186,4,Works well,2023-05-14
3041,4338,138,2,Not great,2021-03-12
3042,5210,29,2,Not great,2021-11-17
3043,8003,107,4,Good quality,2023-10-15
3044,9171,116,4,Good quality,2022-06-19
3045,5978,181,3,Decent,2022-06-02
3046,747,100,2,Disappointed,2022-06-23
3047,666,55,3,It's okay,2021-02-17
3048,2103,130,3,Decent,2022-06-30
3049,9302,63,2,,2022-06-13
3050,6963,29,5,Highly recommend!,2021-11-01
3051,8163,100,4,Satisfied with purchase,2022-02-18
3052,3781,133,5,Highly recommend!,2022-12-18
3053,13178,13,5,Best purchase ever!,2023-11-07
3054,2383,57,3,It's okay,2023-08-24
3055,7118,90,3,It's okay,2021-09-22
3056,3310,60,2,Below expectations,2021-02-24
3057,2994,26,5,Highly recommend!,2021-04-25
3058,6798,30,5,Best purchase ever!,2021-01-30
3059,12639,157,3,Not bad,2023-04-22
3060,3598,79,3,Decent,2021-04-15
3061,1145,36,4,Good quality,2021-11-05
3062,14547,107,4,Nice product,2021-03-31
3063,10741,118,5,Highly recommend!,2023-05-01
3064,11352,144,1,Waste of money,2023-10-07
3065,9308,172,5,Love it!,2023-03-25
3066,12225,94,5,Excellent product!,2023-02-23
3067,797,130,4,Nice product,2023-07-24
3068,2786,35,2,Could be better,2023-10-22
3069,12471,115,4,Works well,2021-10-19
3070,11902,124,4,Satisfied with purchase,2023-12-25
3071,12587,82,2,Not great,2022-08-14
3072,10200,164,5,Highly recommend!,2021-04-25
3073,2101,153,4,Works well,2023-05-27
3074,3965,166,4,Satisfied with purchase,2021-02-22
3075,12456,192,4,Satisfied with purchase,2023-04-23
3076,3550,42,4,Nice product,2023-05-16
3077,434,168,2,Could be better,2022-01-08
3078,2509,136,5,Highly recommend!,2023-05-17
3079,14180,192,1,Waste of money,2022-07-26
3080,4614,198,5,Highly recommend!,2022-05-23
3081,2412,111,2,Could be better,2021-05-30
3082,13370,86,3,Decent,2023-05-18
3083,5065,66,4,Satisfied with purchase,2022-09-18
3084,2408,17,4,Nice product,2022-06-10
3085,11447,91,4,Nice product,2022-05-01
3086,6754,119,4,Works well,2023-08-30
3087,13604,117,4,Works well,2021-02-14
3088,11155,120,5,Excellent product!,2023-09-28
3089,4531,119,2,Below expectations,2021-10-25
3090,2456,122,3,Not bad,2022-06-20
3091,14457,101,3,,2021-10-09
3092,14037,3,3,Decent,2021-03-10
3093,878,63,3,Not bad,2021-04-12
3094,3545,74,5,Best purchase ever!,2021-05-05
3095,7916,191,4,Satisfied with purchase,2022-01-13
3096,2595,142,4,Satisfied with purchase,2021-07-21
3097,14320,13,5,Excellent product!,2022-01-22
3098,8120,62,3,Average product,2021-12-04
3099,7418,30,5,Best purchase ever!,2021-03-30
3100,9579,13,4,Works well,2023-03-08
3101,14122,141,4,,2022-02-17
3102,3948,78,1,Waste of money,2021-02-06
3103,12049,92,4,Satisfied with purchase,2022-03-03
3104,8529,132,3,,2023-12-15
3105,546,66,1,Poor quality,2023-05-11
3106,13660,147,4,Nice product,2023-09-09
3107,3687,175,5,Love it!,2021-10-07
3108,13941,143,5,Love it!,2022-08-20
3109,4817,200,4,,2023-11-09
3110,6975,199,5,Love it!,2022-02-20
3111,14004,125,5,Best purchase ever!,2021-08-27
3112,4793,133,4,Good quality,2023-10-25
3113,5382,109,3,Not bad,2021-10-24
3114,2269,80,2,Disappointed,2021-08-24
3115,13339,13,4,Satisfied with purchase,2022-10-15
3116,3785,170,4,Good quality,2022-10-13
3117,6442,103,1,Do not buy,2023-07-09
3118,13871,66,5,Excellent product!,2023-11-26
3119,10250,50,2,Could be better,2021-02-08
3120,7378,12,5,Excellent product!,2021-08-18
3121,8517,31,4,Good quality,2022-01-11
3122,5800,105,4,Satisfied with purchase,2023-03-04
3123,14339,189,4,Nice product,2023-02-25
3124,9176,63,4,Nice product,2021-07-19
3125,13357,93,4,Nice product,2021-08-08
3126,7169,62,4,Good quality,2022-03-12
3127,745,166,4,Works well,2022-01-03
3128,10015,92,5,Highly recommend!,2022-10-04
3129,14820,113,3,Not bad,2021-03-23
3130,4909,161,3,,2022-03-22
3131,8627,170,4,Satisfied with purchase,2022-08-04
3132,2933,158,5,Excellent product!,2022-12-11
3133,5474,184,4,Nice product,2023-10-13
3134,690,94,5,Love it!,2021-04-23
3135,6520,142,5,Best purchase ever!,2023-08-28
3136,9047,152,3,Not bad,2023-12-05
3137,5249,15,4,Good quality,2022-05-20
3138,1831,47,2,Disappointed,2022-11-17
3139,285,12,4,Good quality,2022-05-01
3140,10202,72,3,Average product,2022-10-23
3141,14913,133,4,Satisfied with purchase,2022-09-20
3142,9842,138,4,Works well,2023-03-24
3143,2887,83,3,Average product,2022-10-05
3144,5361,69,5,Excellent product!,2022-02-03
3145,10775,10,4,Good quality,2022-10-07
3146,10065,19,5,Excellent product!,2021-06-19
3147,9906,35,3,Not bad,2023-08-15
3148,6161,185,5,Love it!,2022-01-25
3149,9131,123,1,Waste of money,2021-05-09
3150,3981,69,4,Satisfied with purchase,2021-09-27
3151,12119,174,5,Best purchase ever!,2022-06-05
3152,1732,168,5,Love it!,2023-02-16
3153,1819,196,4,Satisfied with purchase,2022-12-14
3154,551,191,4,Works well,2021-09-18
3155,5706,149,5,Best purchase ever!,2021-08-17
3156,5884,128,4,Satisfied with purchase,2021-08-15
3157,9174,154,5,Best purchase ever!,2022-03-13
3158,11808,179,4,Works well,2023-09-27
3159,14959,49,3,Decent,2021-01-08
3160,13275,175,5,Highly recommend!,2021-04-03
3161,4892,156,4,,2023-03-05
3162,3981,17,5,Highly recommend!,2022-02-13
3163,7304,117,4,Good quality,2022-05-05
3164,8795,68,3,Not bad,2022-08-12
3165,532,109,3,Not bad,2022-06-14
3166,1297,159,3,Not bad,2021-12-28
3167,14497,34,4,Good quality,2021-12-07
3168,12594,183,5,Highly recommend!,2021-08-01
3169,9339,18,4,Works well,2021-02-20
3170,5323,26,5,Excellent product!,2021-04-29
3171,1798,107,1,Poor quality,2021-08-05
3172,11250,87,5,Best purchase ever!,2023-05-09
3173,7223,86,4,Good quality,2022-05-18
3174,11361,78,5,Best purchase ever!,2022-03-02
3175,3400,13,5,Love it!,2022-11-22
3176,13144,170,3,It's okay,2022-02-28
3177,10956,99,5,Love it!,2022-04-05
3178,8368,19,5,Love it!,2023-02-01
3179,12,110,5,Excellent product!,2023-05-04
3180,3305,93,4,Works well,2022-01-11
3181,2298,141,5,Love it!,2021-05-08
3182,14207,34,3,It's okay,2023-11-17
3183,1658,63,3,Average product,2023-12-18
3184,4471,109,4,Good quality,2021-05-21
3185,8477,83,1,Terrible,2023-01-13
3186,9512,189,4,Nice product,2023-10-06
3187,11355,119,3,Not bad,2023-05-14
3188,5012,14,5,Love it!,2021-05-07
3189,3051,64,4,,2022-10-29
3190,8779,182,5,Highly recommend!,2023-07-01
3191,9053,123,3,Average product,2023-08-22
3192,11999,15,3,Average product,2023-03-29
3193,4487,146,3,,2022-04-11
3194,7716,193,3,Average product,2021-08-07
3195,2420,199,2,Could be better,2022-04-15
3196,3832,87,4,Good quality,2021-12-12
3197,10092,86,5,Excellent product!,2022-06-23
3198,6040,198,3,Average product,2022-03-09
3199,321,5,3,Average product,2022-09-22
3200,8812,15,5,Highly recommend!,2023-02-13
3201,5453,27,2,,2022-09-16
3202,7533,174,2,,2022-02-20
3203,702,152,5,Highly recommend!,2022-09-28
3204,2382,188,3,Average product,2023-07-20
3205,584,13,4,Nice product,2021-07-24
3206,3883,139,4,Nice product,2021-03-04
3207,12667,74,4,Good quality,2022-03-24
3208,12280,63,2,Disappointed,2021-06-23
3209,4756,49,4,Works well,2021-01-21
3210,830,177,4,Works well,2021-05-13
3211,10036,186,3,Decent,2021-04-23
3212,6220,15,3,,2021-08-31
3213,8986,134,4,Satisfied with purchase,2022-10-07
3214,14934,85,5,Excellent product!,2021-06-28
3215,10236,140,5,Highly recommend!,2022-09-21
3216,12206,116,5,Excellent product!,2022-09-21
3217,340,28,3,Not bad,2021-09-07
3218,7651,79,4,Satisfied with purchase,2022-07-25
3219,6804,196,5,Excellent product!,2022-08-05
3220,1753,175,4,Works well,2022-04-10
3221,1840,117,4,Works well,2021-10-13
3222,11414,23,2,Below expectations,2023-02-13
3223,13691,166,5,Excellent product!,2022-12-28
3224,406,178,5,Highly recommend!,2022-05-27
3225,14474,12,3,Not bad,2021-08-08
3226,2300,159,4,,2023-11-05
3227,440,25,4,Good quality,2021-09-09
3228,9793,19,3,It's okay,2022-09-09
3229,7461,94,5,Highly recommend!,2023-03-02
3230,7051,26,3,Average product,2023-01-12
3231,7937,33,5,Best purchase ever!,2021-12-14
3232,13315,45,3,Not bad,2021-06-17
3233,5957,78,4,Nice product,2023-08-30
3234,1830,69,5,Best purchase ever!,2021-10-02
3235,3212,82,3,Decent,2023-02-22
3236,8757,111,5,Highly recommend!,2022-07-19
3237,1427,143,4,Nice product,2023-09-22
3238,11970,151,4,Works well,2021-03-13
3239,10467,99,4,Works well,2023-03-16
3240,14492,164,4,Works well,2023-11-08
3241,14179,186,5,Highly recommend!,2022-07-07
3242,2150,92,3,Not bad,2022-11-08
3243,9029,178,5,Excellent product!,2021-03-25
3244,6337,22,5,Love it!,2023-02-23
3245,7556,172,4,Works well,2023-06-10
3246,2839,58,4,Works well,2021-04-12
3247,4582,193,5,Excellent product!,2021-03-15
3248,1253,17,3,It's okay,2023-01-31
3249,13145,123,4,Works well,2023-12-05
3250,1627,125,3,Average product,2022-04-27
3251,3146,61,4,Works well,2021-07-30
3252,3755,87,5,Highly recommend!,2022-03-19
3253,9598,67,4,Works well,2021-10-04
3254,7336,55,5,Highly recommend!,2021-07-04
3255,8889,110,3,Average product,2023-09-09
3256,3098,76,4,Good quality,2022-12-04
3257,7591,16,5,Highly recommend!,2023-03-16
3258,7207,129,3,It's okay,2022-12-09
3259,13031,71,4,Good quality,2021-03-10
3260,2815,127,5,Excellent product!,2021-08-11
3261,1982,187,5,Best purchase ever!,2022-08-27
3262,10896,183,5,Love it!,2023-11-01
3263,10151,152,4,Works well,2022-02-10
3264,4336,158,3,It's okay,2023-04-06
3265,13237,78,5,Best purchase ever!,2023-03-01
3266,8882,182,1,Do not buy,2021-05-01
3267,307,84,4,Works well,2023-02-08
3268,14375,200,3,Not bad,2021-07-10
3269,1376,106,5,Highly recommend!,2022-10-12
3270,13306,147,4,Good quality,2022-09-30
3271,6153,50,5,Excellent product!,2022-07-22
3272,6225,103,4,Satisfied with purchase,2023-12-12
3273,1470,177,5,Highly recommend!,2023-04-02
3274,7107,119,5,Excellent product!,2021-01-08
3275,5572,69,5,Best purchase ever!,2023-03-18
3276,12612,157,1,Do not buy,2021-08-11
3277,1968,51,4,Nice product,2022-05-03
3278,2286,108,5,,2021-09-28
3279,10974,154,5,Best purchase ever!,2021-03-16
3280,1327,181,5,Best purchase ever!,2022-11-24
3281,6142,84,4,,2022-07-08
3282,6119,57,4,Nice product,2022-01-05
3283,9874,110,3,It's okay,2023-12-04
3284,6018,150,2,Disappointed,2021-03-05
3285,9488,162,5,Love it!,2022-05-03
3286,1456,61,3,Not bad,2022-10-15
3287,14418,103,5,Love it!,2023-02-20
3288,371,116,5,Best purchase ever!,2021-11-27
3289,12102,4,5,Love it!,2021-01-19
3290,1879,188,3,Not bad,2022-11-06
3291,6952,62,5,Best purchase ever!,2022-03-03
3292,10961,162,4,Works well,2021-05-09
3293,13088,45,3,It's okay,2021-05-23
3294,962,35,2,Disappointed,2023-04-05
3295,7989,69,2,Below expectations,2023-08-28
3296,3653,196,4,Nice product,2021-09-09
3297,1002,127,5,Love it!,2022-08-24
3298,2894,29,4,Satisfied with purchase,2023-07-28
3299,1273,173,3,Average product,2023-02-23
3300,8683,159,5,Highly recommend!,2023-02-16
3301,12882,163,4,Satisfied with purchase,2023-01-28
3302,1437,181,2,Disappointed,2023-04-15
3303,7333,125,3,Not bad,2023-07-29
3304,4090,61,4,Satisfied with purchase,2021-06-04
3305,891,9,4,Nice product,2021-07-31
3306,12650,16,4,Satisfied with purchase,2022-11-16
3307,13228,191,3,Decent,2022-07-05
3308,5194,141,1,Terrible,2023-12-12
3309,5910,22,2,Disappointed,2023-04-03
3310,9273,171,5,Best purchase ever!,2022-11-27
3311,12634,179,4,Works well,2022-03-15
3312,2544,121,3,Decent,2023-02-22
3313,1467,183,3,Decent,2022-09-06
3314,10677,111,5,Highly recommend!,2022-02-21
3315,8233,195,3,Average product,2022-04-23
3316,1746,3,2,Below expectations,2023-07-14
3317,5257,133,5,Love it!,2021-12-17
3318,10066,151,3,Average product,2023-01-30
3319,6674,133,5,Best purchase ever!,2021-11-06
3320,8899,13,5,Excellent product!,2023-11-20
3321,2947,147,3,Average product,2023-02-09
3322,3096,125,5,Love it!,2023-09-27
3323,4532,168,5,Highly recommend!,2022-12-06
3324,13932,101,3,Not bad,2022-02-01
3325,1180,148,3,It's okay,2021-06-03
3326,12406,107,2,Below expectations,2022-02-06
3327,2709,168,5,Best purchase ever!,2021-12-21
3328,13409,16,5,Love it!,2022-09-07
3329,2673,119,4,Works well,2023-12-30
3330,8768,44,5,Best purchase ever!,2022-03-10
3331,6422,186,3,It's okay,2021-08-07
3332,816,184,2,Below expectations,2022-10-30
3333,12963,192,5,Highly recommend!,2021-02-19
3334,8105,83,5,Excellent product!,2021-04-07
3335,3904,176,3,It's okay,2023-08-15
3336,235,128,3,Average product,2021-05-08
3337,9152,5,5,Excellent product!,2023-03-12
3338,11513,14,5,Highly recommend!,2023-08-16
3339,2905,55,3,Not bad,2021-11-08
3340,5967,79,4,Satisfied with purchase,2023-09-20
3341,12247,169,4,Nice product,2022-10-06
3342,2672,45,5,Best purchase ever!,2022-01-10
3343,3409,27,4,Good quality,2021-03-31
3344,13418,56,4,Satisfied with purchase,2021-11-29
3345,3591,170,5,Best purchase ever!,2023-12-27
3346,12262,30,5,Highly recommend!,2021-10-12
3347,14681,24,5,Highly recommend!,2022-01-29
3348,5412,190,3,Decent,2022-08-19
3349,10408,86,4,Nice product,2023-09-19
3350,7297,163,4,Nice product,2021-06-02
3351,7056,19,3,Average product,2021-01-28
3352,5604,91,5,Excellent product!,2023-04-19
3353,2540,79,4,Satisfied with purchase,2023-03-23
3354,5655,194,4,Nice product,2023-02-28
3355,10260,134,5,,2021-11-24
3356,11990,39,3,Not bad,2022-08-22
3357,1939,82,5,Best purchase ever!,2021-12-08
3358,13530,114,5,Highly recommend!,2021-03-21
3359,588,200,5,Highly recommend!,2022-01-22
3360,5379,116,4,Works well,2023-11-18
3361,12045,120,2,Below expectations,2023-06-08
3362,10901,134,5,Excellent product!,2022-01-10
3363,7753,87,5,Best purchase ever!,2023-03-06
3364,3504,82,4,Nice product,2022-07-28
3365,2813,43,5,Highly recommend!,2023-03-11
3366,5956,79,4,Satisfied with purchase,2023-10-27
3367,406,29,5,Love it!,2023-12-20
3368,4277,100,3,Decent,2022-04-28
3369,8028,22,1,Do not buy,2022-09-09
3370,4262,145,5,Highly recommend!,2023-10-02
3371,11145,28,3,It's okay,2021-07-29
3372,9027,8,5,Best purchase ever!,2023-03-01
3373,4938,191,2,Could be better,2021-04-25
3374,7539,92,4,Nice product,2022-09-25
3375,2431,38,2,Disappointed,2023-02-12
3376,5461,3,4,Nice product,2021-02-28
3377,2119,198,2,Disappointed,2021-06-22
3378,11201,35,4,Satisfied with purchase,2023-12-21
3379,24,138,4,Good quality,2023-12-24
3380,238,142,4,Satisfied with purchase,2021-03-23
3381,3577,127,2,Disappointed,2023-12-23
3382,11526,108,4,Good quality,2022-05-22
3383,12227,93,5,Best purchase ever!,2023-07-13
3384,8268,139,5,Love it!,2022-04-14
3385,12919,191,4,Satisfied with purchase,2023-11-13
3386,6869,60,5,Best purchase ever!,2023-02-05
3387,13577,139,4,Satisfied with purchase,2022-07-04
3388,8688,125,3,Average product,2023-12-08
3389,8797,187,4,,2021-03-27
3390,3145,136,4,Works well,2023-04-23
3391,4150,88,4,Nice product,2023-09-07
3392,13424,167,4,Works well,2021-01-22
3393,5552,36,4,Nice product,2022-01-15
3394,7428,172,5,Love it!,2023-07-08
3395,14052,166,2,Not great,2022-12-21
3396,9103,118,4,,2021-08-18
3397,1600,88,5,Highly recommend!,2021-05-18
3398,12498,58,4,Good quality,2023-04-11
3399,7246,5,4,Good quality,2022-11-07
3400,11583,154,4,Works well,2021-07-18
3401,4659,182,5,Best purchase ever!,2023-11-24
3402,9912,38,5,Highly recommend!,2022-01-21
3403,4976,169,3,Decent,2022-12-02
3404,7373,54,5,Love it!,2023-01-26
